,제목,가격,리뷰수,리뷰평점,평점비율
93,"*G 55UN7300PUF Alexa Built-In UHD 73 Series 55"" 4K Smart UHD TV (2020)",Out of Stock,"7,203",4.6,"['79%', '12%', '3%', '1%', '5%']"
94,"*AMSUNG 85-inch Class QLED Q80T Series - 4K UHD Direct Full Array 12X Quantum HDR 12X Smart TV with Alexa Built-in (QN85Q80TAFXZA, 2020 Model)",Out of Stock,"2,117",4.6,"['82%', '10%', '3%', '2%', '4%']"
95,"*G 65UN8500PUI Alexa Built-In Ultra HD 85 Series 65"" 4K Smart UHD TV (2020)",Out of Stock,745,4.6,"['80%', '11%', '2%', '1%', '7%']"
96,"*ceptre 32 inch Full 1080p LED HDTV HDMI USB MHL VGA with Clear QAM, Machine Black",Out of Stock,517,4.5,"['70%', '19%', '6%', '2%', '3%']"
97,*32PFL5505 (Philips 32PFL5505 LED TV) Android TV with Google Assistant…,Out of Stock,3,3.5,"['63%', '0%', '0%', '0%', '37%']"
98,"*ull Motion TV Wall Mount Bracket for Most 37-75 Inch TV Articulating Arms Swivels Tilts Extension Rotation LED LCD Flat Curved Screen TVs, Max VESA 600x400mm up to 132lbs by Pipishell",$49.66,112,4.6,"['76%', '16%', '5%', '1%', '1%']"
99,"*ull Motion TV Wall Mount, Heavy Duty Single Articulating Arms TV Bracket for Most 26-55 Inch Flat Curved TVs, Up to VESA 400x400mm and 99lbs, Support Swivel, Tilt, Level Adjustment by Pipishell",$29.45,415,4.8,"['84%', '13%', '2%', '1%', '0%']"
100,*AMSUNG UN75RU7100FXZA Flat 75-Inch 4K UHD 7 Series Ultra HD Smart TV with HDR and Alexa Compatibility (2019 Model),Out of Stock,"15,563",4.7,"['81%', '11%', '3%', '1%', '4%']"
101,*ony KDL32W600D 32-Inch Built-in Wi-Fi HD TV with MDRRF912RF Home Theater Headphones Bundle (2 Items),$349.99,1,4,"['0%', '100%', '0%', '0%', '0%']"
102,*ony XBR55X810C 55-Inch 4K Ultra HD Smart LED TV (2015 Model),Out of Stock,326,3.9,"['52%', '18%', '11%', '4%', '14%']"
103,*amsung UN55JS7000 55-Inch 4K Ultra HD Smart LED TV (2015 Model),Out of Stock,254,3.9,"['58%', '14%', '7%', '7%', '15%']"
104,"*G 65NANO81A 65"" 4K Ultra High Definition Nano 81 Series HDR NanoCell TV (2020)…",Out of Stock,9,3.8,"['50%', '26%', '0%', '0%', '25%']"
